critic_count,critic_score,developer,eu_sales,genre,global_sales,jp_sales,na_sales,name,other_sales,platform,publisher,rating,user_count,user_score,year_of_release
,,,0.11,Racing,0.75,0.0,0.63,San Francisco Rush: Extreme Racing,0.01,N64,GT Interactive,,,,1997
21.0,78.0,KCEJ,0.24,Shooter,0.75,0.13,0.3,Zone of the Enders,0.08,PS2,Konami Digital Entertainment,M,49.0,7.4,2001
,,,0.19,Fighting,0.75,0.23,0.28,Street Fighter EX Plus Alpha,0.05,PS,Virgin Interactive,,,,1997
,,,0.32,Shooter,0.75,0.01,0.29,Kane & Lynch: Dead Men,0.13,PS3,Eidos Interactive,,,,2007
,,Kouyousha,0.04,Sports,0.75,0.0,0.66,Deer Drive,0.05,Wii,Big Ben Interactive,T,,,2009
56.0,82.0,Konami,0.45,Sports,0.75,0.11,0.09,Pro Evolution Soccer 2015,0.1,PS4,Konami Digital Entertainment,E,386.0,7.2,2014
55.0,83.0,Neversoft Entertainment,0.24,Sports,0.75,0.0,0.48,Tony Hawk's Underground 2,0.03,XB,Activision,T,12.0,7.8,2004
23.0,75.0,EA Tiburon,0.0,Sports,0.75,0.0,0.69,Madden NFL 06,0.06,PSP,Electronic Arts,E,16.0,7.9,2005
,,,0.67,Misc,0.75,0.0,0.0,We Sing,0.08,Wii,Nordic Games,,,,2009
24.0,62.0,Ubisoft,0.46,Adventure,0.75,0.0,0.21,Raving Rabbids: Travel in Time,0.08,Wii,Ubisoft,E10+,14.0,7.6,2010
22.0,81.0,Capcom,0.17,Fighting,0.75,0.3,0.22,Capcom vs. SNK 2: Mark of the Millennium 2001,0.06,PS2,Capcom,T,27.0,7.9,2001
27.0,76.0,EA Canada,0.02,Sports,0.75,0.0,0.62,MVP 06 NCAA Baseball,0.1,PS2,Electronic Arts,E,18.0,9.0,2006
63.0,69.0,Propaganda Games,0.2,Action,0.75,0.01,0.46,Turok,0.07,X360,Touchstone,M,120.0,7.1,2008
,,,0.23,Role-Playing,0.75,0.08,0.33,Final Fantasy XIV: A Realm Reborn,0.11,PS4,Square Enix,,,,2014
42.0,59.0,Konami,0.29,Shooter,0.75,0.0,0.28,Coded Arms,0.17,PSP,Konami Digital Entertainment,T,61.0,6.5,2005
47.0,80.0,Square Enix,0.03,Role-Playing,0.75,0.3,0.38,Final Fantasy Tactics A2: Grimoire of the Rift,0.04,DS,Square Enix,E10+,106.0,6.9,2007
,,,0.0,Fighting,0.74,0.74,0.0,Jump Ultimate Stars,0.0,DS,Nintendo,,,,2006
,,,0.28,Misc,0.74,0.0,0.36,Jampack Summer 2001,0.1,PS2,Sony Computer Entertainment,,,,2001
45.0,54.0,Pandemic Studios,0.25,Action,0.74,0.0,0.38,The Lord of the Rings: Conquest,0.11,PS3,Electronic Arts,T,57.0,7.1,2009
45.0,76.0,Neversoft Entertainment,0.23,Misc,0.74,0.0,0.41,Band Hero,0.11,PS3,Activision,E10+,9.0,5.7,2009
25.0,79.0,Criterion Games,0.28,Racing,0.74,0.0,0.36,Burnout,0.1,PS2,Acclaim Entertainment,E,33.0,7.7,2001
37.0,63.0,Jupiter Corporation,0.02,Role-Playing,0.74,0.0,0.66,Spectrobes,0.06,DS,Disney Interactive Studios,E,31.0,7.9,2007
,,,0.03,Misc,0.74,0.72,0.0,Rhythm Heaven: The Best+,0.0,3DS,Nintendo,,,,2015
,,,0.16,Misc,0.74,0.15,0.42,Yu-Gi-Oh! Dungeon Dice Monsters,0.01,GBA,Konami Digital Entertainment,,,,2001
53.0,67.0,EA Redwood Shores,0.21,Action,0.74,0.01,0.41,The Godfather II,0.1,PS3,Electronic Arts,M,50.0,7.2,2009
19.0,70.0,JGI Entertainment,0.01,Fighting,0.74,0.0,0.67,Mortal Kombat: Unchained,0.06,PSP,Midway Games,M,31.0,8.8,2006
11.0,69.0,EA Bright Light,0.37,Racing,0.74,0.01,0.16,Need for Speed: Shift,0.21,PSP,Electronic Arts,E,31.0,6.5,2009
30.0,91.0,From Software,0.18,Role-Playing,0.74,0.01,0.48,Dark Souls II,0.07,X360,Namco Bandai Games,T,915.0,7.9,2014
19.0,65.0,Sumo Digital,0.37,Sports,0.74,0.0,0.29,Sega Superstars Tennis,0.08,DS,Sega,E,,,2008
20.0,80.0,Ubisoft Montreal,0.48,Action,0.74,0.0,0.14,Assassin's Creed: Revelations,0.12,PC,Ubisoft,M,771.0,7.4,2011
,,,0.27,Role-Playing,0.74,0.06,0.29,Final Fantasy X/X-2 HD Remaster,0.11,PS4,Square Enix,,,,2015
39.0,79.0,Radical Entertainment,0.28,Action,0.74,0.0,0.36,[Prototype 2],0.1,PS3,Activision,M,179.0,6.8,2012
53.0,84.0,Rockstar San Diego,0.1,Racing,0.74,0.0,0.61,Midnight Club 3: DUB Edition,0.03,XB,Take-Two Interactive,E10+,40.0,7.4,2005
30.0,74.0,Capcom,0.29,Action,0.74,0.22,0.14,Resident Evil: Revelations,0.09,PS3,Capcom,M,204.0,7.2,2013
20.0,60.0,Ubisoft Montreal,0.19,Shooter,0.74,0.0,0.42,Tom Clancy's Rainbow Six: Vegas,0.13,PSP,Ubisoft,T,31.0,7.1,2007
,,,0.2,Action,0.74,0.0,0.53,The Lord of the Rings: The Two Towers,0.01,GBA,Electronic Arts,,,,2002
19.0,74.0,Stormfront Studios,0.28,Sports,0.74,0.0,0.36,Tiger Woods PGA Tour 2001,0.09,PS2,Electronic Arts,E,,,2001
,,,0.13,Action,0.74,0.37,0.17,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,0.06,PS4,Square Enix,,,,2015
56.0,85.0,Volition Inc.,0.27,Shooter,0.74,0.02,0.33,Red Faction: Guerrilla,0.12,PS3,THQ,M,136.0,8.1,2009
,,,0.27,Role-Playing,0.74,0.0,0.41,The Elder Scrolls V: Skyrim,0.07,XOne,Bethesda Softworks,,,,2016
,,,0.28,Racing,0.74,0.0,0.41,Jet Moto 3,0.05,PS,Sony Computer Entertainment,,,,1999
28.0,77.0,Project Aces,0.15,Action,0.74,0.22,0.3,Ace Combat: Assault Horizon,0.07,PS3,Namco Bandai Games,T,82.0,6.7,2011
,,,0.31,Action,0.74,0.0,0.31,X-Men Origins: Wolverine - Uncaged Edition,0.12,PS3,Activision,,,,2009
29.0,83.0,Digital Extremes,0.12,Shooter,0.74,0.0,0.59,Unreal Championship,0.03,XB,Atari,M,24.0,8.2,2002
,,,0.06,Puzzle,0.74,0.5,0.16,WarioWare: Twisted!,0.02,GBA,Unknown,,,,
,,TT Games,0.28,Action,0.74,0.0,0.33,Lego Batman 3: Beyond Gotham,0.12,PS3,Warner Bros. Interactive Entertainment,E10+,11.0,6.7,2014
42.0,86.0,Crytek,0.45,Action,0.74,0.0,0.16,Crysis 2,0.13,PC,Electronic Arts,M,1594.0,6.8,2011
67.0,79.0,Bandai Namco Games,0.17,Role-Playing,0.74,0.19,0.32,Tales of Vesperia,0.05,X360,Atari,T,264.0,8.2,2008
36.0,87.0,SCEA San Diego Studios,0.0,Sports,0.74,0.0,0.67,MLB 13: The Show,0.07,PS3,Sony Computer Entertainment,E,114.0,7.8,2013
8.0,82.0,TT Games,0.35,Action,0.74,0.02,0.31,LEGO Marvel Super Heroes,0.06,WiiU,Warner Bros. Interactive Entertainment,E10+,71.0,8.0,2013
18.0,49.0,TOSE,0.0,Misc,0.74,0.0,0.68,Namco Museum Remix,0.05,Wii,Atari,E,4.0,6.3,2007
,,Visual Concepts,0.12,Sports,0.74,0.03,0.45,NBA 2K16,0.13,PS3,Take-Two Interactive,E,13.0,4.6,2015
31.0,72.0,Brownie Brown,0.11,Role-Playing,0.74,0.3,0.31,Sword of Mana,0.02,GBA,Nintendo,E,25.0,8.3,2003
,,"EA Sports, EA Vancouver",0.55,Sports,0.73,0.03,0.05,FIFA 17,0.1,PS3,Electronic Arts,E,21.0,3.3,2016
48.0,74.0,Vicarious Visions,0.15,Role-Playing,0.73,0.0,0.49,Marvel: Ultimate Alliance 2,0.09,PS3,Activision,T,51.0,7.3,2009
45.0,85.0,BioWare,0.34,Role-Playing,0.73,0.0,0.33,Dragon Age: Inquisition,0.06,PC,Electronic Arts,M,3926.0,5.9,2014
42.0,72.0,Tri-Ace,0.21,Role-Playing,0.73,0.24,0.2,Resonance of Fate,0.08,PS3,Sega,T,136.0,8.0,2010
6.0,55.0,Amaze Entertainment,0.25,Action,0.73,0.0,0.41,Madagascar: Escape 2 Africa,0.07,DS,Activision,E,,,2008
24.0,55.0,Eurocom Entertainment Software,0.41,Action,0.73,0.0,0.17,Pirates of the Caribbean: At World's End,0.15,PS3,Disney Interactive Studios,T,19.0,6.9,2007
,,,0.09,Sports,0.73,0.46,0.14,FIFA: Road to World Cup 98,0.05,PS,Electronic Arts,,,,1997
,,,0.24,Action,0.73,0.0,0.43,The Amazing Spider-Man (Console Version),0.06,X360,Activision,,,,2012
,,,0.0,Fighting,0.73,0.73,0.0,Dragon Ball Z: Ultime Menace,0.0,SNES,Namco Bandai Games,,,,1993
,,,0.13,Adventure,0.73,0.0,0.55,The Walking Dead: Season One,0.05,X360,Avanquest Software,,,,2012
30.0,79.0,EA Salt Lake,0.37,Sports,0.73,0.0,0.22,Tiger Woods PGA Tour 08,0.14,PS3,Electronic Arts,E,7.0,6.6,2007
15.0,55.0,Nintendo,0.15,Platform,0.73,0.17,0.4,Classic NES Series: Donkey Kong,0.01,GBA,Nintendo,E,4.0,4.8,2004
10.0,76.0,Natsume,0.08,Simulation,0.73,0.02,0.58,Harvest Moon: Animal Parade,0.05,Wii,Rising Star Games,E,20.0,8.9,2008
,,,0.3,Racing,0.73,0.01,0.31,Split/Second,0.11,PS3,Disney Interactive Studios,,,,2010
,,,0.0,Puzzle,0.73,0.73,0.0,Yoshi,0.0,GB,Nintendo,,,,1991
,,,0.17,Fighting,0.73,0.0,0.55,Mortal Kombat 4,0.01,N64,GT Interactive,,,,1998
11.0,78.0,Yuke's,0.17,Fighting,0.73,0.0,0.49,WWE SmackDown vs. Raw 2010,0.06,Wii,THQ,T,9.0,7.7,2009
5.0,76.0,syn Sophia,0.02,Simulation,0.73,0.53,0.16,Style Savvy: Trendsetters,0.01,3DS,Nintendo,E,15.0,8.0,2012
,,,0.28,Platform,0.73,0.0,0.41,Croc 2,0.05,PS,Fox Interactive,,,,1999
50.0,79.0,Square Enix,0.29,Role-Playing,0.73,0.02,0.36,Final Fantasy XIII-2,0.06,X360,Square Enix,T,268.0,6.3,2011
,,,0.0,Misc,0.73,0.73,0.0,Practise English!,0.0,DS,Nintendo,,,,2007
30.0,80.0,Oddworld Inhabitants,0.16,Platform,0.73,0.0,0.54,Oddworld: Munch's Oddysee,0.03,XB,Atari,T,32.0,8.7,2001
47.0,86.0,Arc System Works,0.11,Fighting,0.73,0.24,0.3,Persona 4: Arena,0.07,PS3,Atlus,T,180.0,7.7,2012
,,,0.04,Shooter,0.73,0.0,0.68,Berzerk,0.01,2600,Atari,,,,1981
39.0,72.0,Splash Damage,0.32,Shooter,0.73,0.01,0.29,Brink,0.12,PS3,Bethesda Softworks,T,168.0,5.8,2011
49.0,88.0,Electronic Arts,0.07,Sports,0.73,0.0,0.61,NHL 11,0.05,X360,Electronic Arts,E10+,71.0,7.7,2010
43.0,79.0,EA Sports,0.0,Sports,0.73,0.0,0.67,NCAA Football 07,0.06,X360,Electronic Arts,E,20.0,6.9,2006
,,,0.0,Misc,0.73,0.73,0.0,Just Dance Wii,0.0,Wii,Nintendo,,,,2011
67.0,84.0,Pandemic Studios,0.16,Strategy,0.73,0.0,0.54,Full Spectrum Warrior,0.03,XB,THQ,M,27.0,8.7,2004
70.0,71.0,TT Games,0.35,Action,0.73,0.0,0.26,LEGO Marvel's Avengers,0.12,PS4,Warner Bros. Interactive Entertainment,E10+,87.0,7.0,2016
55.0,86.0,Namco,0.02,Puzzle,0.73,0.17,0.47,Katamari Damacy,0.08,PS2,Namco Bandai Games,E,86.0,9.0,2004
6.0,75.0,Ubisoft,0.29,Misc,0.73,0.0,0.38,Just Dance 2015,0.06,WiiU,Ubisoft,E10+,26.0,6.6,2014
,,Takara,0.19,Action,0.73,0.0,0.52,Beyblade VForce: Ultimate Blader Jam,0.01,GBA,Atari,E,,,2003
53.0,80.0,Traveller's Tales,0.37,Action,0.73,0.0,0.24,LEGO Dimensions,0.12,PS4,Warner Bros. Interactive Entertainment,E10+,65.0,7.1,2015
23.0,74.0,"CyberConnect2, Racjin",0.24,Fighting,0.73,0.14,0.27,Naruto Shippuden: Ultimate Ninja Storm Generations,0.08,PS3,Namco Bandai Games,T,83.0,7.1,2012
17.0,64.0,Dearsoft,0.28,Sports,0.73,0.0,0.36,Shaun Palmer's Pro Snowboarder,0.09,PS2,Codemasters,E,13.0,8.7,2001
16.0,74.0,Electronic Arts,0.15,Shooter,0.72,0.0,0.56,James Bond 007: Agent Under Fire,0.02,GC,Electronic Arts,T,25.0,6.8,2002
15.0,65.0,TOSE,0.01,Simulation,0.72,0.25,0.43,Harvest Moon DS: Island of Happiness,0.04,DS,Rising Star Games,E,22.0,7.0,2007
13.0,73.0,Ubisoft,0.19,Action,0.72,0.0,0.52,Star Wars Episode III: Revenge of the Sith,0.01,GBA,Ubisoft,E10+,12.0,7.5,2005
52.0,74.0,Treyarch,0.02,Action,0.72,0.0,0.6,Ultimate Spider-Man,0.1,PS2,Activision,T,54.0,7.9,2005
9.0,65.0,Electronic Arts,0.42,Misc,0.72,0.0,0.23,Monopoly Streets,0.08,Wii,Electronic Arts,E,5.0,5.2,2010
,,Ubisoft,0.31,Simulation,0.72,0.0,0.34,Imagine: Interior Designer,0.08,DS,Ubisoft,E,,,2008
,,,0.13,Action,0.72,0.02,0.47,Ratchet & Clank Collection,0.1,PS3,Sony Computer Entertainment,,,,2012
,,,0.0,Strategy,0.72,0.67,0.0,SD Gundam G Generation,0.05,PS,Namco Bandai Games,,,,1998
7.0,70.0,Ubisoft Montpellier,0.3,Platform,0.72,0.0,0.35,Rabbids Go Home,0.07,DS,Ubisoft,E,,,2009
,,,0.0,Action,0.72,0.72,0.0,God Eater,0.0,PSP,Unknown,,,,2010
,,,0.27,Shooter,0.72,0.0,0.4,Area 51,0.05,PS,GT Interactive,,,,1996
71.0,76.0,Creative Assembly,0.53,Strategy,0.72,0.0,0.12,Total War: Rome II,0.07,PC,Sega,T,3742.0,4.2,2013
10.0,68.0,EA Canada,0.02,Sports,0.72,0.01,0.59,NBA Live 08,0.1,PS2,Electronic Arts,E,9.0,6.6,2007
45.0,74.0,"Square Enix, Tri-Ace",0.15,Role-Playing,0.72,0.22,0.28,Star Ocean: The Last Hope International,0.07,PS3,Square Enix,T,155.0,6.7,2010
39.0,73.0,Namco,0.17,Shooter,0.72,0.0,0.53,Dead to Rights,0.03,XB,Electronic Arts,M,16.0,8.9,2002
32.0,55.0,Artificial Mind and Movement,0.29,Action,0.72,0.0,0.36,Indiana Jones and the Staff of Kings,0.07,Wii,Activision,T,28.0,7.0,2009
33.0,79.0,EA Redwood Shores,0.02,Sports,0.72,0.0,0.6,Tiger Woods PGA Tour 07,0.1,PS2,Electronic Arts,E,8.0,6.0,2006
,,THQ,0.0,Adventure,0.72,0.0,0.66,My Little Pony: Pinkie Pie's Party,0.06,DS,THQ,E,4.0,0.0,2008
,,,0.27,Racing,0.72,0.0,0.4,Test Drive 6,0.05,PS,Atari,,,,1999
31.0,79.0,Kush Games,0.0,Sports,0.72,0.0,0.67,Major League Baseball 2K7,0.06,X360,Spike,E,34.0,7.1,2007
,,,0.0,Action,0.72,0.7,0.0,Kouchuu Ouja Mushi King,0.02,GBA,Sega,,,,2005
56.0,83.0,Atlus,0.07,Role-Playing,0.72,0.27,0.34,Persona Q: Shadow of the Labyrinth,0.04,3DS,Nippon Ichi Software,M,169.0,8.1,2014
17.0,83.0,SCEA San Diego Studios,0.0,Sports,0.72,0.0,0.58,MLB 14: The Show,0.14,PS4,Sony Computer Entertainment America,E,205.0,7.7,2014
12.0,72.0,Paradox Development,0.27,Fighting,0.72,0.0,0.4,X-Men: Mutant Academy 2,0.05,PS,Activision,T,18.0,8.4,2001
48.0,86.0,HAL Labs,0.0,Platform,0.72,0.32,0.36,Kirby: Canvas Curse,0.03,DS,Nintendo,E,87.0,8.2,2005
,,,0.28,Misc,0.72,0.0,0.35,Jampack Winter 2001,0.09,PS2,Sony Computer Entertainment,,,,2001
,,,0.04,Platform,0.72,0.0,0.67,Kangaroo,0.01,2600,Atari,,,,1982
23.0,77.0,EA Tiburon,0.04,Sports,0.72,0.0,0.62,Madden NFL 10,0.06,Wii,Electronic Arts,E,24.0,7.2,2009
27.0,90.0,SCEA San Diego Studios,0.0,Sports,0.72,0.0,0.66,MLB 09: The Show,0.06,PS3,Sony Computer Entertainment,E,61.0,8.1,2009
16.0,74.0,2K Australia,0.19,Shooter,0.72,0.01,0.46,Borderlands: The Pre-Sequel,0.07,X360,Take-Two Interactive,M,161.0,6.4,2014
,,,0.37,Action,0.72,0.0,0.24,Disney Infinity 3.0,0.12,PS4,Disney Interactive Studios,,,,2015
6.0,75.0,EA Tiburon,0.0,Sports,0.72,0.0,0.68,Madden NFL 11,0.04,Wii,Unknown,E,7.0,5.4,
20.0,82.0,Realism Ltd,0.19,Puzzle,0.72,0.0,0.51,Super Monkey Ball Jr.,0.01,GBA,Atari,E,11.0,8.6,2002
32.0,93.0,CD Projekt Red Studio,0.46,Role-Playing,0.72,0.0,0.21,The Witcher 3: Wild Hunt,0.05,PC,Namco Bandai Games,M,10665.0,9.3,2015
61.0,84.0,Codemasters,0.5,Racing,0.72,0.01,0.11,F1 2011,0.09,X360,Codemasters,E,54.0,7.1,2011
10.0,66.0,Bandai,0.04,Simulation,0.72,0.61,0.05,Mobile Suit Gundam: Encounters in Space,0.01,PS2,Namco Bandai Games,T,37.0,8.5,2003
33.0,91.0,SCEA,0.0,Sports,0.72,0.0,0.66,MLB 10: The Show,0.06,PS3,Sony Computer Entertainment,E,107.0,8.3,2010
47.0,75.0,Rainbow Studios,0.14,Racing,0.72,0.0,0.52,MX vs. ATV Reflex,0.06,X360,THQ,E,30.0,6.6,2009
58.0,81.0,Bizarre Creations,0.36,Racing,0.72,0.02,0.22,Blur,0.12,PS3,Activision,E10+,86.0,8.2,2010
,,,0.32,Action,0.72,0.0,0.32,Avatar: The Game,0.07,Wii,Ubisoft,,,,2009
,,,0.27,Action,0.72,0.0,0.4,Fear Effect,0.05,PS,Eidos Interactive,,,,1998
46.0,87.0,EA DICE,0.53,Shooter,0.72,0.0,0.19,Battlefield: Bad Company 2,0.0,PC,Electronic Arts,M,1467.0,8.3,2010
81.0,87.0,Codemasters,0.4,Racing,0.72,0.01,0.23,DiRT 3,0.08,X360,Codemasters,T,166.0,7.1,2011
17.0,79.0,Stormfront Studios,0.24,Action,0.71,0.0,0.45,The Lord of the Rings: The Two Towers,0.03,XB,Electronic Arts,T,18.0,8.1,2002
16.0,92.0,EA Tiburon,0.02,Sports,0.71,0.0,0.67,Madden NFL 2003,0.03,XB,Electronic Arts,E,16.0,8.3,2002
59.0,86.0,EA Black Box,0.03,Sports,0.71,0.0,0.62,Skate,0.06,X360,Electronic Arts,T,137.0,8.4,2007
,,Human Soft,0.01,Adventure,0.71,0.0,0.66,iCarly,0.05,DS,Activision,E,6.0,8.3,2009
57.0,89.0,Firaxis Games,0.36,Strategy,0.71,0.0,0.27,XCOM: Enemy Unknown,0.08,PC,Take-Two Interactive,M,2235.0,8.2,2012
4.0,60.0,High Voltage Software,0.3,Action,0.71,0.0,0.23,Ben 10: Protector of Earth,0.18,PSP,D3Publisher,E10+,23.0,7.2,2007
30.0,93.0,Sega,0.27,Fighting,0.71,0.0,0.35,Virtua Fighter 4: Evolution,0.09,PS2,Sega,T,48.0,9.0,2003
56.0,91.0,Crytek,0.69,Shooter,0.71,0.0,0.0,Crysis,0.02,PC,Electronic Arts,M,1970.0,8.0,2007
10.0,39.0,Capcom,0.15,Action,0.71,0.29,0.23,Resident Evil: Survivor,0.05,PS,Eidos Interactive,M,47.0,7.0,2000
8.0,66.0,Full Fat,0.04,Simulation,0.71,0.0,0.62,The Sims 2: Castaway,0.06,DS,Electronic Arts,E,5.0,4.0,2007
8.0,66.0,Jester Interactive,0.27,Racing,0.71,0.0,0.35,Super Trucks Racing,0.09,PS2,Jester Interactive,E,,,2002
30.0,73.0,"Pipeworks Software, Inc.",0.14,Fighting,0.71,0.0,0.55,Godzilla: Destroy All Monsters Melee,0.02,GC,Atari,T,23.0,7.8,2002
11.0,43.0,Acclaim,0.27,Racing,0.71,0.0,0.4,Jeremy McGrath Supercross 2000,0.05,PS,Acclaim Entertainment,E,,,2000
,,,0.2,Adventure,0.71,0.0,0.49,Conker: Live And Reloaded,0.02,XB,Microsoft Game Studios,,,,2005
41.0,85.0,KCET,0.27,Action,0.71,0.0,0.35,Silent Hill 3,0.09,PS2,Konami Digital Entertainment,M,315.0,8.8,2003
,,,0.13,Strategy,0.71,0.07,0.49,Yu-Gi-Oh! The Falsebound Kingdom,0.02,GC,Konami Digital Entertainment,,,,2002
13.0,48.0,Equinoxe,0.14,Platform,0.71,0.0,0.55,Spyro: Enter the Dragonfly,0.02,GC,Universal Interactive,E,24.0,5.1,2002
5.0,46.0,Altron,0.19,Action,0.71,0.0,0.51,Scooby-Doo 2: Monsters Unleashed,0.01,GBA,THQ,E,,,2004
6.0,49.0,Pacific Coast Power & Light,0.27,Action,0.71,0.0,0.35,Power Rangers: Dino Thunder,0.09,PS2,THQ,E,5.0,6.2,2004
10.0,75.0,EA Tiburon,0.04,Sports,0.71,0.0,0.6,Madden NFL 08,0.07,PSP,Electronic Arts,E,8.0,6.8,2007
,,,0.09,Action,0.71,0.17,0.39,Blast Corps,0.06,N64,Nintendo,,,,1997
,,,0.18,Racing,0.71,0.0,0.51,LEGO Racers,0.01,N64,LEGO Media,,,,1999
,,,0.13,Fighting,0.71,0.0,0.57,WWF Attitude,0.01,N64,Acclaim Entertainment,,,,1999
,,,0.0,Role-Playing,0.71,0.71,0.0,Tactics Ogre: Let Us Cling Together,0.0,SNES,Quest,,,,1995
8.0,68.0,EA Tiburon,0.0,Sports,0.71,0.0,0.65,Madden NFL 09,0.06,PSP,Electronic Arts,E,4.0,6.5,2008
,,,0.05,Puzzle,0.71,0.44,0.2,"WarioWare, Inc.: Mega Party Game$",0.02,GC,Nintendo,,,,2003
32.0,77.0,EA Canada,0.14,Sports,0.71,0.0,0.5,NBA Live 09,0.07,X360,Electronic Arts,E,14.0,7.4,2008
,,,0.1,Fighting,0.71,0.41,0.15,Battle Arena Toshinden 2,0.05,PS,Sony Computer Entertainment,,,,1995
54.0,73.0,Dimps Corporation,0.27,Action,0.71,0.09,0.24,Dragon Ball: Xenoverse 2,0.1,PS4,Namco Bandai Games,T,117.0,7.8,2016
31.0,59.0,"Koei, Omega Force",0.07,Action,0.71,0.41,0.18,Dynasty Warriors 6,0.04,PS3,Tecmo Koei,T,49.0,7.3,2007
,,,0.27,Misc,0.71,0.0,0.39,Jeopardy!,0.05,PS,Hasbro Interactive,,,,1997
,,,0.27,Shooter,0.71,0.0,0.39,South Park,0.05,PS,Acclaim Entertainment,,,,1998
24.0,83.0,EA Tiburon,0.0,Sports,0.71,0.0,0.65,NCAA Football 09,0.05,X360,Electronic Arts,E,26.0,7.7,2008
41.0,77.0,"id Software, Nerve Software",0.15,Shooter,0.71,0.0,0.53,Doom 3: Resurrection of Evil,0.03,XB,Activision,M,16.0,7.9,2005
65.0,82.0,EA Canada,0.26,Sports,0.7,0.0,0.38,SSX,0.06,X360,Electronic Arts,E,186.0,6.4,2012
43.0,65.0,"Eighting, Genius Sonority Inc.",0.01,Role-Playing,0.7,0.5,0.18,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,0.02,Wii,Square Enix,T,21.0,5.9,2007
44.0,50.0,Reality Pump,0.22,Role-Playing,0.7,0.0,0.41,Two Worlds,0.07,X360,SouthPeak Games,M,182.0,5.5,2007
19.0,89.0,Neversoft Entertainment,0.14,Sports,0.7,0.0,0.54,Tony Hawk's Underground,0.02,GC,Activision,T,24.0,8.5,2003
43.0,67.0,Vicarious Visions,0.21,Action,0.7,0.0,0.35,Spider-Man 2,0.14,PSP,Activision,T,8.0,6.9,2005
,,,0.0,Puzzle,0.7,0.7,0.0,Super Bomberman 3,0.0,SNES,Hudson Soft,,,,1994
30.0,81.0,EA Sports,0.0,Sports,0.7,0.0,0.65,NCAA Football 08,0.05,X360,Electronic Arts,E,44.0,7.8,2007
,,,0.27,Strategy,0.7,0.0,0.39,Command & Conquer: Red Alert Retaliation,0.05,PS,Virgin Interactive,,,,1998
4.0,86.0,Toys for Bob,0.26,Action,0.7,0.0,0.38,Skylanders: Trap Team,0.06,WiiU,Activision,E10+,18.0,7.1,2014
28.0,58.0,LucasArts,0.16,Action,0.7,0.0,0.52,Star Wars: Obi-Wan,0.02,XB,Activision,T,14.0,5.9,2001
51.0,78.0,Capcom,0.14,Adventure,0.7,0.3,0.23,Ace Attorney Investigations: Miles Edgeworth,0.04,DS,Capcom,T,79.0,8.4,2009
33.0,73.0,Namco,0.27,Shooter,0.7,0.0,0.34,Kill.Switch,0.09,PS2,Sony Computer Entertainment,T,19.0,8.3,2003
61.0,79.0,Atlus,0.14,Adventure,0.7,0.2,0.3,Catherine,0.06,PS3,Deep Silver,M,372.0,8.1,2011
26.0,90.0,EA Tiburon,0.14,Sports,0.7,0.0,0.54,Madden NFL 2005,0.02,GC,Electronic Arts,E,,,2004
8.0,67.0,Virtucraft,0.19,Action,0.7,0.0,0.5,F-14 Tomcat,0.01,GBA,Majesco Entertainment,E,,,2001
22.0,84.0,Rainbow Studios,0.27,Racing,0.7,0.0,0.34,SplashDown,0.09,PS2,Atari,E,11.0,8.2,2001
,,,0.27,Sports,0.7,0.0,0.39,NCAA Football 98,0.05,PS,Electronic Arts,,,,1997
84.0,89.0,BioWare,0.19,Role-Playing,0.7,0.0,0.48,Jade Empire,0.03,XB,Microsoft Game Studios,M,113.0,8.6,2005
60.0,68.0,Tri-Ace,0.18,Role-Playing,0.7,0.12,0.34,Infinite Undiscovery,0.06,X360,Square Enix,T,158.0,7.0,2008
5.0,63.0,EA Sports,0.49,Sports,0.7,0.0,0.13,FIFA Soccer 11,0.08,DS,Electronic Arts,E,,,2010
,,,0.03,Role-Playing,0.7,0.58,0.04,Chocobo's Dungeon 2,0.05,PS,SquareSoft,,,,1998
,,,0.41,Shooter,0.7,0.0,0.23,Call of Duty: Ghosts,0.05,PC,Activision,,,,2013
61.0,78.0,TT Games,0.43,Action,0.7,0.01,0.16,Lego Star Wars: The Force Awakens,0.11,PS4,Warner Bros. Interactive Entertainment,E10+,91.0,7.5,2016
56.0,86.0,Electronic Arts,0.1,Sports,0.7,0.0,0.55,NHL 12,0.05,X360,Electronic Arts,E10+,72.0,7.0,2011
28.0,92.0,Intelligent Systems,0.19,Strategy,0.7,0.0,0.5,Advance Wars,0.01,GBA,Nintendo,E,95.0,9.0,2001
16.0,66.0,EA Sports,0.27,Racing,0.7,0.0,0.34,NASCAR 2001,0.09,PS2,Electronic Arts,E,9.0,6.6,2000
,,,0.26,Sports,0.7,0.0,0.39,NCAA Football 2001,0.05,PS,Electronic Arts,,,,2000
,,Yuke's,0.31,Fighting,0.7,0.0,0.22,WWE SmackDown vs. Raw 2011,0.17,PSP,THQ,T,7.0,6.7,2010
30.0,65.0,Illusion Softworks,0.27,Action,0.7,0.0,0.34,Mafia,0.09,PS2,Illusion Softworks,M,62.0,7.6,2004
,,n-Space,0.25,Adventure,0.7,0.0,0.38,Hannah Montana: The Movie,0.07,DS,Disney Interactive Studios,E,,,2009
